Wall time,Step,Value
1600415378.7115676,99,3.464811325073242
1600415379.5821571,599,2.0224337577819824
1600415380.4705093,1099,1.2469295263290405
1600415381.3312469,1599,1.3836663961410522
1600415382.1854038,2099,1.2637382745742798
1600415383.0328703,2599,3.090075731277466
1600415383.8867304,3099,1.423988938331604
1600415384.7367816,3599,1.4128535985946655
1600415385.5824606,4099,2.0664148330688477
1600415386.4465377,4599,1.2018663883209229
1600415387.295341,5099,3.432603597640991
1600415388.151383,5599,2.6800315380096436
1600415388.996737,6099,0.8447978496551514
1600415389.8425152,6599,1.3643604516983032
1600415390.6934323,7099,1.6846427917480469
1600415391.5430472,7599,3.0672590732574463
1600415392.4214633,8099,nan
1600415393.2671082,8599,2.0274088382720947
1600415394.1165001,9099,2.048715353012085
1600415394.9659793,9599,2.283445358276367
1600415395.8150105,10099,1.2505552768707275
1600415396.6646116,10599,2.320507526397705
1600415397.513482,11099,0.9389655590057373
1600415398.354741,11599,0.8155444264411926
1600415399.201233,12099,2.149786949157715
1600415400.0496702,12599,2.1179511547088623
1600415400.9186203,13099,0.8117406964302063
1600415401.762375,13599,1.658462405204773
1600415402.614526,14099,0.8607311248779297
1600415403.461493,14599,1.5736993551254272
1600415404.3105369,15099,0.30747994780540466
1600415405.1645887,15599,1.2963225841522217
1600415406.0053155,16099,0.2640107572078705
1600415406.8545146,16599,0.8942021131515503
1600415407.7063427,17099,1.0833542346954346
1600415408.5553505,17599,0.19800856709480286
1600415409.4077337,18099,1.804929256439209
1600415410.2593377,18599,1.8606839179992676
1600415411.1093102,19099,0.4300134778022766
1600415411.9567,19599,0.7792873978614807
1600415412.8214629,20099,1.1819860935211182
1600415413.665372,20599,1.0608938932418823
1600415414.515909,21099,0.34774789214134216
1600415415.3648436,21599,0.28996551036834717
1600415416.2185047,22099,0.8164898753166199
1600415417.0616367,22599,0.6776362657546997
1600415417.909511,23099,0.474963515996933
1600415418.76648,23599,0.8171603679656982
1600415419.6182182,24099,1.7644331455230713
1600415420.4729807,24599,0.4126910865306854
1600415421.3212001,25099,0.8618881106376648
1600415422.2018206,25599,nan
1600415423.047603,26099,1.1004239320755005
1600415423.8985028,26599,0.36818623542785645
1600415424.7586393,27099,1.103574514389038
1600415425.605263,27599,0.5265998244285583
1600415426.45945,28099,0.609127402305603
1600415427.3102014,28599,0.20782992243766785
1600415428.1642747,29099,0.843548595905304
1600415429.020438,29599,1.0042223930358887
1600415429.8711634,30099,1.9822428226470947
1600415430.7256901,30599,0.5425449013710022
1600415431.5762367,31099,0.1667940318584442
1600415432.4372928,31599,0.6584399938583374
1600415433.2812538,32099,0.22937901318073273
1600415434.1281502,32599,nan
1600415434.9814553,33099,0.18559740483760834
1600415435.8325212,33599,0.48713597655296326
1600415436.687389,34099,0.4180268347263336
1600415437.5419369,34599,0.9703793525695801
1600415438.3964388,35099,0.35298627614974976
1600415439.2412605,35599,0.5034888982772827
1600415440.0954416,36099,0.8856673240661621
1600415440.949231,36599,0.9551629424095154
1600415441.7973459,37099,0.595329225063324
1600415442.6473467,37599,0.6189263463020325
1600415443.4965189,38099,1.2702125310897827
1600415444.345516,38599,1.1822700500488281
1600415445.1902866,39099,0.820560872554779
1600415446.0383291,39599,0.6984171867370605
1600415446.8945777,40099,0.36474505066871643
1600415447.7435544,40599,0.44644802808761597
1600415448.5990198,41099,0.4244275987148285
1600415449.4498422,41599,0.9356083273887634
1600415450.3031862,42099,0.4868953227996826
1600415451.1482997,42599,0.2729272246360779
1600415452.0231817,43099,0.6181302666664124
1600415452.8755717,43599,0.9721421003341675
1600415453.7282305,44099,1.293750524520874
1600415454.60371,44599,0.345612108707428
1600415455.4524949,45099,0.27073028683662415
1600415456.310373,45599,0.7286102771759033
1600415457.1617064,46099,1.351290225982666
1600415458.0074868,46599,0.4542917311191559
1600415458.8638701,47099,0.1888200044631958
1600415459.7143774,47599,0.38436007499694824
1600415460.5813062,48099,0.22503316402435303
1600415461.439649,48599,0.8299620747566223
1600415462.297569,49099,0.6669726967811584
1600415463.1495492,49599,2.1129887104034424
1600415463.9983277,50099,0.3201186954975128
1600415464.8602023,50599,0.7306240797042847
1600415465.7052753,51099,0.24974976480007172
1600415466.5577366,51599,0.44895634055137634
1600415467.4111626,52099,0.6952056884765625
1600415468.2603989,52599,0.4876459538936615
1600415469.1052303,53099,1.0538324117660522
1600415469.9491615,53599,0.4102025628089905
1600415470.8147886,54099,0.19627922773361206
1600415471.6682794,54599,0.4201687276363373
1600415472.5292761,55099,1.382968783378601
1600415473.376549,55599,0.3066045641899109
1600415474.2302191,56099,0.3805875778198242
1600415475.07984,56599,1.5038872957229614
1600415475.9273994,57099,0.925014317035675
1600415476.783142,57599,0.8657098412513733
1600415477.6411917,58099,1.1908063888549805
1600415478.4961915,58599,0.262518048286438
1600415479.3451035,59099,0.4600260853767395
1600415480.20315,59599,0.6949963569641113
1600415481.0548236,60099,0.2710106670856476
1600415481.9299936,60599,0.6558454632759094
1600415482.7830935,61099,0.4474712312221527
1600415483.637308,61599,0.7081120014190674
1600415484.492052,62099,0.8424124121665955
1600415485.3432338,62599,0.9135028719902039
1600415486.198387,63099,0.9931825995445251
1600415487.045653,63599,0.5558156371116638
1600415487.8991904,64099,0.25870734453201294
1600415488.75382,64599,0.46820059418678284
1600415489.6001382,65099,0.3166634142398834
1600415490.454359,65599,1.7538961172103882
1600415491.3021643,66099,0.9306194186210632
1600415492.1742382,66599,0.8925714492797852
1600415493.025259,67099,0.663080632686615
1600415493.8732255,67599,0.8410113453865051
1600415494.7290483,68099,0.8924217224121094
1600415495.5764542,68599,0.5084892511367798
1600415496.4325893,69099,0.3702481985092163
1600415497.2791035,69599,0.9820663928985596
1600415498.1372795,70099,0.15016011893749237
1600415499.008416,70599,0.29510271549224854
1600415499.902118,71099,0.8212936520576477
1600415500.8009543,71599,0.27279213070869446
1600415501.71661,72099,0.6065278053283691
1600415502.6221724,72599,0.6299986839294434
1600415503.6082783,73099,0.8494331240653992
1600415504.5030906,73599,0.3528766930103302
1600415505.39975,74099,0.8367578387260437
1600415506.310382,74599,0.5286706686019897
1600415507.1959214,75099,0.8093214631080627
1600415508.0975142,75599,0.6188011765480042
1600415508.975384,76099,1.328583002090454
1600415509.8411639,76599,0.332535982131958
