Wall time,Step,Value
1600091663.428322,99,0.4444444477558136
1600091664.4451811,599,0.2857142984867096
1600091665.3705564,1099,0.75
1600091666.2587047,1599,0.5
1600091667.1332643,2099,0.5
1600091668.0079699,2599,0.625
1600091668.873879,3099,1.0
1600091669.7409794,3599,0.5
1600091670.6195269,4099,0.6666666865348816
1600091671.4951673,4599,0.5
1600091672.3653204,5099,0.3636363744735718
1600091673.2322276,5599,0.6666666865348816
1600091674.1088533,6099,0.800000011920929
1600091674.9893894,6599,0.6666666865348816
1600091675.8610787,7099,1.0
1600091676.7349098,7599,0.6363636255264282
1600091677.6041553,8099,0.8333333134651184
1600091678.4725096,8599,0.8571428656578064
1600091679.3432705,9099,0.8333333134651184
1600091680.2283268,9599,0.5
1600091681.0983312,10099,0.5
1600091681.9752705,10599,1.0
1600091682.8444293,11099,0.5555555820465088
1600091683.7153616,11599,0.8181818127632141
1600091684.5870442,12099,0.625
1600091685.4754643,12599,1.0
1600091686.356279,13099,0.5714285969734192
1600091687.237306,13599,0.7857142686843872
1600091688.1345594,14099,0.9090909361839294
1600091689.0483596,14599,0.8333333134651184
1600091689.950462,15099,0.75
1600091690.8298779,15599,0.6363636255264282
1600091691.7171366,16099,0.8571428656578064
1600091692.5873482,16599,0.800000011920929
1600091693.4570591,17099,0.8571428656578064
1600091694.333039,17599,1.0
1600091695.2020688,18099,0.6000000238418579
1600091696.0756564,18599,0.5
1600091696.9508116,19099,0.8999999761581421
1600091697.8128226,19599,0.7142857313156128
1600091698.6860688,20099,1.0
1600091699.559948,20599,0.625
1600091700.4367034,21099,0.75
1600091701.329764,21599,0.9090909361839294
1600091702.2611094,22099,0.800000011920929
1600091703.193814,22599,0.875
1600091704.072645,23099,0.8571428656578064
1600091704.986358,23599,0.4545454680919647
1600091705.911856,24099,0.8888888955116272
1600091706.8490977,24599,1.0
1600091707.7153883,25099,1.0
1600091708.594016,25599,0.875
1600091709.467884,26099,1.0
1600091710.3527553,26599,0.7777777910232544
1600091711.2217028,27099,0.75
1600091712.0951128,27599,0.6000000238418579
1600091712.9599333,28099,0.6666666865348816
1600091713.8189301,28599,0.8571428656578064
1600091714.6973057,29099,0.875
1600091715.6051905,29599,0.875
1600091716.4809,30099,0.8999999761581421
1600091717.349066,30599,0.800000011920929
1600091718.2261877,31099,1.0
1600091719.1022506,31599,1.0
1600091719.977386,32099,0.75
1600091720.844908,32599,0.875
1600091721.7190123,33099,1.0
1600091722.5940764,33599,0.8333333134651184
1600091723.469232,34099,0.75
1600091724.3438878,34599,0.8181818127632141
1600091725.2189035,35099,1.0
1600091726.0923991,35599,0.625
1600091726.9588935,36099,0.8461538553237915
1600091727.832622,36599,0.5714285969734192
1600091728.721428,37099,0.6000000238418579
1600091729.5971558,37599,1.0
1600091730.474761,38099,0.6666666865348816
1600091731.3481767,38599,0.8571428656578064
1600091732.221868,39099,1.0
1600091733.0938177,39599,0.5714285969734192
1600091733.9708166,40099,1.0
1600091734.8466322,40599,1.0
1600091735.7186182,41099,0.800000011920929
1600091736.596949,41599,0.75
1600091737.4710605,42099,0.8333333134651184
1600091738.3446078,42599,0.6000000238418579
1600091739.2159095,43099,0.75
1600091740.084814,43599,0.7142857313156128
1600091740.9557579,44099,1.0
1600091741.8239582,44599,0.75
1600091742.708797,45099,0.9090909361839294
1600091743.575302,45599,0.875
1600091744.4489307,46099,1.0
1600091745.3344052,46599,0.8181818127632141
1600091746.2149427,47099,1.0
1600091747.0849645,47599,1.0
1600091747.960545,48099,0.800000011920929
1600091748.830835,48599,0.5
1600091749.6975772,49099,0.800000011920929
1600091750.578747,49599,1.0
1600091751.442857,50099,0.9166666865348816
1600091752.322845,50599,0.625
1600091753.1973784,51099,1.0
1600091754.0689719,51599,0.8571428656578064
1600091754.937685,52099,1.0
1600091755.8100066,52599,0.8333333134651184
1600091756.6879008,53099,0.6666666865348816
1600091757.5547698,53599,0.7777777910232544
1600091758.4307153,54099,1.0
1600091759.3155947,54599,0.8999999761581421
1600091760.1872525,55099,1.0
1600091761.0586588,55599,0.8333333134651184
1600091761.9355989,56099,1.0
1600091762.8042643,56599,1.0
1600091763.678668,57099,0.8571428656578064
1600091764.557955,57599,1.0
1600091765.4220767,58099,0.8571428656578064
1600091766.2947671,58599,0.6666666865348816
1600091767.1667256,59099,1.0
1600091768.0397565,59599,0.8888888955116272
1600091768.912169,60099,0.625
1600091769.8110328,60599,0.5
1600091770.6830208,61099,0.6666666865348816
1600091771.5597796,61599,0.875
1600091772.4278235,62099,0.6363636255264282
1600091773.2981448,62599,0.7777777910232544
1600091774.1756625,63099,0.8571428656578064
1600091775.0396104,63599,0.6000000238418579
1600091775.9338083,64099,0.699999988079071
1600091776.8028831,64599,1.0
1600091777.6780062,65099,0.5
1600091778.556182,65599,0.699999988079071
1600091779.4320269,66099,0.8571428656578064
1600091780.315084,66599,0.800000011920929
1600091781.1869855,67099,0.875
1600091782.0637994,67599,0.7777777910232544
1600091782.9345543,68099,0.7777777910232544
1600091783.8157773,68599,0.5555555820465088
1600091784.6918879,69099,0.5
1600091785.558254,69599,0.5714285969734192
1600091786.4339995,70099,0.6000000238418579
1600091787.3083282,70599,1.0
1600091788.1807067,71099,0.7777777910232544
1600091789.0566382,71599,0.5
1600091789.9356325,72099,1.0
1600091790.8008919,72599,0.800000011920929
1600091791.6698782,73099,1.0
1600091792.5376117,73599,0.875
1600091793.4086862,74099,0.800000011920929
1600091794.2843037,74599,0.6666666865348816
1600091795.153943,75099,0.75
1600091796.0241654,75599,1.0
1600091796.889743,76099,1.0
1600091797.7609766,76599,1.0
1600091798.6328113,77099,0.8333333134651184
1600091799.505061,77599,0.75
1600091800.3796456,78099,0.800000011920929
1600091801.2588563,78599,0.75
1600091802.1268318,79099,0.800000011920929
1600091802.994634,79599,1.0
1600091803.865732,80099,0.8571428656578064
1600091804.8485515,80599,0.7142857313156128
1600091805.7397742,81099,0.875
1600091806.621803,81599,0.5555555820465088
1600091807.4966784,82099,0.800000011920929
1600091808.3666217,82599,0.6666666865348816
1600091809.2464166,83099,0.9166666865348816
1600091810.1348052,83599,0.5555555820465088
1600091811.001751,84099,0.8888888955116272
1600091811.8646123,84599,0.8571428656578064
1600091812.7922225,85099,1.0
1600091813.7079139,85599,0.7272727489471436
1600091814.6497118,86099,0.800000011920929
1600091815.5808501,86599,0.8571428656578064
1600091816.5079172,87099,0.8888888955116272
1600091817.4326003,87599,1.0
1600091818.3585675,88099,0.875
1600091819.2881951,88599,0.7272727489471436
1600091820.163054,89099,1.0
1600091821.0304847,89599,0.625
1600091821.8964798,90099,0.6666666865348816
1600091822.7647357,90599,1.0
1600091823.637134,91099,0.8571428656578064
1600091824.505044,91599,1.0
1600091825.381856,92099,0.875
1600091826.258065,92599,0.7272727489471436
1600091827.135065,93099,0.5714285969734192
1600091828.0109463,93599,0.800000011920929
1600091828.880032,94099,1.0
1600091829.7459517,94599,0.800000011920929
1600091830.6207285,95099,1.0
