Wall time,Step,Value
1600089763.862709,99,3.3162803649902344
1600089764.766507,599,5.0
1600089765.711802,1099,4.285714149475098
1600089766.6387684,1599,2.0
1600089767.5435798,2099,3.75
1600089768.4462523,2599,4.285714149475098
1600089769.3505216,3099,3.3333332538604736
1600089770.2765489,3599,0.0
1600089771.1795313,4099,3.3333332538604736
1600089772.0903864,4599,4.285714149475098
1600089772.9935384,5099,3.0
1600089773.8958778,5599,5.0
1600089774.7995126,6099,3.3333332538604736
1600089775.7202935,6599,2.7272727489471436
1600089776.6407764,7099,5.0
1600089777.545618,7599,5.0
1600089778.462315,8099,2.857142925262451
1600089779.3755693,8599,2.5
1600089780.2875373,9099,3.3333332538604736
1600089781.1855986,9599,4.0
1600089782.104599,10099,4.166666507720947
1600089783.0195496,10599,3.3333332538604736
1600089783.9189377,11099,3.3333332538604736
1600089784.8225338,11599,3.0
1600089785.7354286,12099,5.0
1600089786.6437094,12599,3.846153736114502
1600089787.5523765,13099,2.0
1600089788.464112,13599,5.0
1600089789.362962,14099,2.5
1600089790.2806215,14599,3.75
1600089791.1982534,15099,4.44444465637207
1600089792.1045089,15599,5.0
1600089793.0038674,16099,3.3333332538604736
1600089793.9181404,16599,5.0
1600089794.8191917,17099,3.3333332538604736
1600089795.7285924,17599,0.9090909361839294
1600089796.6364398,18099,3.3333332538604736
1600089797.5536191,18599,2.5
1600089798.4645576,19099,2.5
1600089799.369353,19599,3.75
1600089800.2846003,20099,3.75
1600089801.1958003,20599,1.4285714626312256
1600089802.1005275,21099,1.8181818723678589
1600089803.002613,21599,3.3333332538604736
1600089803.9079971,22099,4.0
1600089804.8127317,22599,5.0
1600089805.7225168,23099,3.3333332538604736
1600089806.6557407,23599,4.166666507720947
1600089807.5584426,24099,3.75
1600089808.4916646,24599,5.0
1600089809.452459,25099,3.75
1600089810.3762007,25599,3.3333332538604736
1600089811.3128543,26099,3.75
1600089812.2552865,26599,3.0
1600089813.1806078,27099,2.5
1600089814.0963998,27599,2.5
1600089814.996484,28099,4.285714149475098
1600089815.9167128,28599,4.44444465637207
1600089816.8186915,29099,5.0
1600089817.7177393,29599,2.222222328186035
1600089818.6242921,30099,2.5
1600089819.540006,30599,4.285714149475098
1600089820.457667,31099,4.0
1600089821.3646872,31599,3.3333332538604736
1600089822.273721,32099,3.6363637447357178
1600089823.1853075,32599,3.3333332538604736
1600089824.1040022,33099,5.0
1600089825.0094898,33599,2.857142925262451
1600089825.918409,34099,5.0
1600089826.8196673,34599,3.3333332538604736
1600089827.7374334,35099,2.222222328186035
1600089828.6467276,35599,5.0
1600089829.5494442,36099,1.6666666269302368
1600089830.4535456,36599,3.0
1600089831.3694248,37099,3.3333332538604736
1600089832.2774167,37599,3.75
1600089833.179369,38099,5.0
1600089834.0817025,38599,4.545454502105713
1600089834.9801924,39099,2.857142925262451
1600089835.8837981,39599,3.3333332538604736
1600089836.8266125,40099,3.3333332538604736
1600089837.7262619,40599,3.3333332538604736
1600089838.6475756,41099,4.0
1600089839.5618694,41599,4.44444465637207
1600089840.4795387,42099,3.3333332538604736
1600089841.3862743,42599,2.222222328186035
1600089842.2973375,43099,3.75
1600089843.2098505,43599,5.0
1600089844.1276472,44099,3.3333332538604736
1600089845.0351086,44599,4.44444465637207
1600089845.93399,45099,3.3333332538604736
1600089846.85127,45599,2.5
1600089847.750246,46099,0.0
1600089848.6676292,46599,4.44444465637207
1600089849.5611262,47099,3.0
1600089850.4704754,47599,1.6666666269302368
1600089851.3846002,48099,3.3333332538604736
1600089852.308914,48599,3.0
1600089853.2132964,49099,0.0
1600089854.120866,49599,2.0
1600089855.0285654,50099,2.5
1600089855.93239,50599,3.076923131942749
1600089856.829093,51099,4.285714149475098
1600089857.7425728,51599,4.285714149475098
1600089858.6558015,52099,2.222222328186035
1600089859.55728,52599,2.7272727489471436
1600089860.463279,53099,2.5
1600089861.376486,53599,2.222222328186035
1600089862.3016825,54099,4.0
1600089863.2045376,54599,2.857142925262451
1600089864.114695,55099,4.166666507720947
1600089865.0326407,55599,2.222222328186035
1600089865.939116,56099,4.0
1600089866.8725429,56599,4.44444465637207
1600089867.782877,57099,3.3333332538604736
1600089868.6905847,57599,3.3333332538604736
1600089869.595276,58099,2.222222328186035
1600089870.5114574,58599,3.75
1600089871.414925,59099,3.3333332538604736
1600089872.3159177,59599,5.0
1600089873.223659,60099,5.0
1600089874.1374538,60599,4.285714149475098
1600089875.0384655,61099,1.4285714626312256
1600089875.9459774,61599,5.0
1600089876.8662953,62099,4.0
1600089877.7687218,62599,4.0
1600089878.6714203,63099,4.0
1600089879.5788853,63599,3.3333332538604736
1600089880.493363,64099,2.222222328186035
1600089881.395346,64599,2.857142925262451
1600089882.3152418,65099,3.75
1600089883.2194457,65599,3.75
1600089884.1333232,66099,3.3333332538604736
1600089885.0414963,66599,3.3333332538604736
1600089885.9543538,67099,3.0
1600089886.8688004,67599,2.857142925262451
1600089887.7681785,68099,2.857142925262451
1600089888.6867843,68599,2.222222328186035
1600089889.603001,69099,5.0
1600089890.507265,69599,2.857142925262451
1600089891.4064257,70099,3.0
1600089892.328457,70599,3.3333332538604736
1600089893.2693453,71099,3.3333332538604736
1600089894.1724226,71599,4.44444465637207
1600089895.0776772,72099,4.285714149475098
1600089896.000529,72599,3.3333332538604736
1600089896.9053857,73099,3.3333332538604736
1600089897.817649,73599,5.0
1600089898.7246823,74099,4.0
1600089899.6343553,74599,2.222222328186035
1600089900.5501175,75099,2.5
1600089901.4645686,75599,5.0
1600089902.3716416,76099,4.285714149475098
1600089903.2715683,76599,0.0
1600089904.1910725,77099,3.6363637447357178
1600089905.0899298,77599,2.0
1600089905.9975295,78099,4.0
1600089906.893558,78599,2.5
1600089907.8110082,79099,5.0
1600089908.7222443,79599,3.3333332538604736
1600089909.6206107,80099,4.285714149475098
1600089910.5295389,80599,2.857142925262451
1600089911.444459,81099,1.8181818723678589
1600089912.3597949,81599,3.3333332538604736
1600089913.277712,82099,2.222222328186035
1600089914.1906457,82599,4.0
1600089915.0921814,83099,2.857142925262451
1600089916.0105941,83599,1.6666666269302368
1600089916.9169576,84099,2.0
1600089917.8196537,84599,3.75
1600089918.7207785,85099,1.4285714626312256
1600089919.6445158,85599,3.0
1600089920.6137774,86099,4.166666507720947
1600089921.5624952,86599,3.3333332538604736
