Wall time,Step,Value
1600416546.205568,99,1.0232477188110352
1600416547.0691538,599,2.666983127593994
1600416547.9168217,1099,3.8601698875427246
1600416548.7892478,1599,3.198991537094116
1600416549.6797447,2099,3.7554092407226562
1600416550.5750687,2599,3.18198299407959
1600416551.467241,3099,1.7428226470947266
1600416552.4779212,3599,2.4717447757720947
1600416553.384224,4099,2.520573139190674
1600416554.352793,4599,1.8705368041992188
1600416555.2241557,5099,1.982874870300293
1600416556.0869462,5599,3.301485300064087
1600416556.9881222,6099,2.844179391860962
1600416557.890315,6599,2.2573540210723877
1600416558.7419763,7099,1.7771897315979004
1600416559.600335,7599,3.149595260620117
1600416560.4540982,8099,1.485790491104126
1600416561.302918,8599,1.5141640901565552
1600416562.1571789,9099,2.461832046508789
1600416563.0085027,9599,2.3284835815429688
1600416563.8572922,10099,1.9009668827056885
1600416564.712304,10599,3.4041459560394287
1600416565.5598617,11099,2.476609230041504
1600416566.4149294,11599,1.3621103763580322
1600416567.2649252,12099,2.755303382873535
1600416568.140757,12599,1.4897187948226929
1600416568.9972098,13099,1.9680255651474
1600416569.8488717,13599,1.6335253715515137
1600416570.7051468,14099,2.8459835052490234
1600416571.552217,14599,2.9190514087677
1600416572.4081063,15099,2.7075843811035156
1600416573.254935,15599,2.4272234439849854
1600416574.1111443,16099,2.211308717727661
1600416574.9594135,16599,1.7158715724945068
1600416575.8119268,17099,2.973905324935913
1600416576.668779,17599,2.204017162322998
1600416577.5220199,18099,2.321093797683716
1600416578.3859723,18599,1.5222702026367188
1600416579.2398598,19099,3.2887539863586426
1600416580.092375,19599,1.1980104446411133
1600416580.9503744,20099,2.119393825531006
1600416581.8037133,20599,2.3935301303863525
1600416582.6659954,21099,2.80572509765625
1600416583.5202677,21599,1.7940211296081543
1600416584.37979,22099,2.189628839492798
1600416585.2320988,22599,2.7293620109558105
1600416586.0861385,23099,2.687894105911255
1600416587.0642006,23599,2.447303295135498
1600416587.9244978,24099,1.144087791442871
1600416588.7843382,24599,2.4938714504241943
1600416589.6372724,25099,1.2535061836242676
1600416590.4940288,25599,2.374906063079834
1600416591.350877,26099,2.95266056060791
1600416592.22712,26599,2.310612678527832
1600416593.0789948,27099,2.556340217590332
1600416593.9359264,27599,nan
1600416594.7998679,28099,2.8611273765563965
1600416595.6528347,28599,1.5347851514816284
1600416596.5174239,29099,1.9909218549728394
1600416597.3759482,29599,1.2769689559936523
1600416598.26403,30099,0.9907333254814148
1600416599.1208723,30599,1.7295875549316406
1600416599.980116,31099,1.4539989233016968
1600416600.841836,31599,2.747713088989258
1600416601.6984837,32099,0.7377973794937134
1600416602.5551958,32599,1.121058464050293
1600416603.4114332,33099,1.858879804611206
1600416604.2787704,33599,1.9971872568130493
1600416605.1319003,34099,1.827162265777588
1600416605.985834,34599,0.8430460095405579
1600416606.8730323,35099,1.712584137916565
1600416607.8371515,35599,1.1633117198944092
1600416608.7570248,36099,1.3231462240219116
1600416609.6361525,36599,1.1889331340789795
1600416610.5279558,37099,2.275012969970703
1600416611.4550152,37599,1.842539668083191
1600416612.409013,38099,1.9321521520614624
1600416613.3483539,38599,1.1078258752822876
1600416614.2353554,39099,1.7143148183822632
1600416615.1516535,39599,3.24690580368042
1600416616.0514913,40099,2.5281317234039307
1600416617.0004725,40599,0.9897469282150269
1600416617.897108,41099,1.4842615127563477
1600416618.8102307,41599,1.5878244638442993
1600416619.739063,42099,2.279336929321289
1600416620.6690962,42599,1.7485785484313965
1600416621.5992098,43099,2.8947081565856934
1600416622.510734,43599,0.9758464097976685
1600416623.4106548,44099,1.6369495391845703
1600416624.2789257,44599,1.985300898551941
1600416625.1457582,45099,2.5216753482818604
1600416626.032958,45599,1.8967844247817993
1600416626.9311633,46099,0.9165120124816895
1600416627.8152778,46599,2.3862719535827637
1600416628.8660464,47099,1.4034390449523926
1600416629.7982779,47599,1.906794786453247
1600416630.757264,48099,1.0063196420669556
1600416631.659761,48599,1.29127836227417
1600416632.5600553,49099,1.51968514919281
1600416633.5418394,49599,1.0767898559570312
1600416634.5529346,50099,2.1250550746917725
1600416635.4325278,50599,1.7081633806228638
1600416636.3227525,51099,2.2278614044189453
1600416637.2028952,51599,1.5796505212783813
1600416638.0800576,52099,1.4689626693725586
1600416638.9729254,52599,1.159555435180664
1600416639.8450506,53099,2.672858715057373
1600416640.7258813,53599,2.603407382965088
1600416641.602765,54099,1.2649978399276733
