,Step,Value
0,99,3.4648113250732417
1,599,3.450387549400329
2,1099,3.428352969169616
3,1599,3.4079061034393305
4,2099,3.38646442515068
5,2599,3.383500538211948
6,3099,3.363905422213145
7,3599,3.34439490397696
8,4099,3.331615103267879
9,4599,3.310317616118409
10,5099,3.311540475933635
11,5599,3.3052253865543952
12,6099,3.280621111185403
13,6599,3.261458504590532
14,7099,3.2456903474621077
15,7599,3.243906034720061
16,8099,3.2114669743728603
17,8599,3.1996263930118527
18,9099,3.188117282611855
19,9599,3.1790705633685
20,10099,3.159785410503522
21,10599,3.151392631662464
22,11099,3.129268360935897
23,11599,3.1061311215909497
24,12099,3.096567679866617
25,12599,3.0867815146150397
26,13099,3.0640311064331915
27,13599,3.049975419420907
28,14099,3.0280829764754773
29,14599,3.0135391402619764
30,15099,2.986478548337411
31,15599,2.969576988695559
32,16099,2.942521326380682
33,16599,2.9220381342483908
34,17099,2.9036512952528613
35,17599,2.876594867971281
36,18099,2.8658782118559603
37,18599,2.855826268917393
38,19099,2.831568141006242
39,19599,2.8110453335747945
40,20099,2.7947547411742577
41,20599,2.777416132694934
42,21099,2.7531194502893976
43,21599,2.728487910890187
44,22099,2.7093679305344516
45,22599,2.689050613886654
46,23099,2.6669097429077566
47,23599,2.6484122491583357
48,24099,2.639572458121983
49,24599,2.61730364440607
50,25099,2.599749489068386
51,25599,2.573751994177702
52,26099,2.55901871355668
53,26599,2.5371103887753916
54,27099,2.522775030031528
55,27599,2.5028132779754984
56,28099,2.483876419218799
57,28599,2.461115954250988
58,29099,2.444940280667531
59,29599,2.4305331017912146
60,30099,2.4260501989997736
61,30599,2.4072151460234856
62,31099,2.3848109348818354
63,31599,2.3675472254716
64,32099,2.3461655433486914
65,32599,2.3227038879152047
66,33099,2.3013328230844285
67,33599,2.2831908546191135
68,34099,2.2645392144201857
69,34599,2.2515976158016797
70,35099,2.2326115024051605
71,35599,2.2153202763638817
72,36099,2.2020237468409047
73,36599,2.189555138796591
74,37099,2.1736128796592586
75,37599,2.1580660143256862
76,38099,2.149187479493327
77,38599,2.139518305198882
78,39099,2.1263287308724412
79,39599,2.1120496154310873
80,40099,2.0945765697834635
81,40599,2.078095284366505
82,41099,2.061558607509988
83,41599,2.0502991047087757
84,42099,2.0346650668896844
85,42599,2.0170476884671484
86,43099,2.003058514249141
87,43599,1.992749350109991
88,44099,1.9857593618540998
89,44599,1.9693578893226331
90,45099,1.9523716132977729
91,45599,1.940133999936554
92,46099,1.9342455621970152
93,46599,1.9194460238862365
94,47099,1.902139763692006
95,47599,1.8869619668050557
96,48099,1.8703426787772486
97,48599,1.8599388727370423
98,49099,1.8480092109774833
99,49599,1.850659005971743
100,50099,1.8353536028670006
101,50599,1.8243063076353734
102,51099,1.8085607422070205
103,51599,1.794964698190464
104,52099,1.7839671080933248
105,52599,1.7710038965513282
106,53099,1.7638321817034752
107,53599,1.7502958855145303
108,54099,1.734755718936721
109,54599,1.721609849023717
110,55099,1.7182234383672659
111,55599,1.7041072496254923
112,56099,1.6908720529074357
