Wall time,Step,Value
1600223923.1957042,99,0.6666666865348816
1600223924.0334115,599,0.4000000059604645
1600223924.8941107,1099,0.5
1600223925.782735,1599,1.0
1600223926.683327,2099,0.4000000059604645
1600223927.5918968,2599,0.1666666716337204
1600223928.4855082,3099,0.2857142984867096
1600223929.4838388,3599,0.3333333432674408
1600223930.38842,4099,0.3333333432674408
1600223931.3987184,4599,0.0
1600223932.2673965,5099,0.3333333432674408
1600223933.1161263,5599,0.4285714328289032
1600223934.0256944,6099,0.75
1600223934.9502225,6599,0.5
1600223935.8567984,7099,0.5
1600223936.7214866,7599,0.3333333432674408
1600223937.5891666,8099,0.6000000238418579
1600223938.4478707,8599,0.7142857313156128
1600223939.3005905,9099,0.75
1600223940.2620192,9599,0.5555555820465088
1600223941.2184627,10099,0.6666666865348816
1600223942.154959,10599,0.4000000059604645
1600223943.1293535,11099,0.3333333432674408
1600223944.0315967,11599,0.75
1600223944.8612359,12099,0.800000011920929
1600223945.692423,12599,0.4285714328289032
1600223946.5385344,13099,0.6666666865348816
1600223947.3853226,13599,1.0
1600223948.2275615,14099,0.5
1600223949.0488257,14599,1.0
1600223949.8948934,15099,0.6000000238418579
1600223950.7268357,15599,1.0
1600223951.5718298,16099,1.0
1600223952.419929,16599,0.800000011920929
1600223953.2622972,17099,0.5714285969734192
1600223954.0815592,17599,0.875
1600223954.914187,18099,0.75
1600223955.7600665,18599,0.8571428656578064
1600223956.6063237,19099,1.0
1600223957.4365165,19599,0.6000000238418579
1600223958.2810965,20099,1.0
1600223959.1161146,20599,0.6000000238418579
1600223959.961454,21099,0.5
1600223960.794749,21599,0.800000011920929
1600223961.638737,22099,0.625
1600223962.4700344,22599,0.6000000238418579
1600223963.301236,23099,1.0
1600223964.1483126,23599,0.800000011920929
1600223964.9808364,24099,1.0
1600223965.8110325,24599,1.0
1600223966.641063,25099,1.0
1600223967.5050712,25599,1.0
1600223968.4283412,26099,1.0
1600223969.3041697,26599,1.0
1600223970.1306934,27099,0.8888888955116272
1600223970.965091,27599,0.0
1600223971.8200693,28099,0.5
1600223972.6447434,28599,1.0
1600223973.4982183,29099,1.0
1600223974.3374422,29599,0.5
1600223975.185805,30099,1.0
1600223976.010936,30599,0.6666666865348816
1600223976.8353026,31099,0.8571428656578064
