Wall time,Step,Value
1600088045.4478433,99,4.461032390594482
1600088046.3576972,599,1.4381649494171143
1600088047.3168366,1099,1.1435309648513794
1600088048.2499547,1599,1.5444179773330688
1600088049.1563485,2099,1.0903160572052002
1600088050.083388,2599,0.46476927399635315
1600088051.0119479,3099,1.7439749240875244
1600088051.968255,3599,0.7753649950027466
1600088052.8863003,4099,0.07667934149503708
1600088053.848542,4599,1.0620211362838745
1600088054.813528,5099,0.6724156737327576
1600088055.8453023,5599,0.9151451587677002
1600088056.8065748,6099,1.2129156589508057
1600088057.7926373,6599,1.1426365375518799
1600088058.7503412,7099,1.0805174112319946
1600088059.7153625,7599,0.5310233235359192
1600088060.700014,8099,0.4802187383174896
1600088061.6917472,8599,2.0
1600088062.610435,9099,2.5
1600088063.542677,9599,2.857142925262451
1600088064.4454787,10099,3.3333332538604736
1600088065.3646762,10599,4.166666507720947
1600088066.2704833,11099,3.3333332538604736
1600088067.181098,11599,2.5
1600088068.1054142,12099,2.7272727489471436
1600088069.0215366,12599,2.7272727489471436
1600088069.9237137,13099,4.166666507720947
1600088070.8473015,13599,5.0
1600088071.7579894,14099,2.5
1600088072.6773117,14599,3.75
1600088073.589651,15099,3.3333332538604736
1600088074.513348,15599,5.0
1600088075.4366727,16099,3.3333332538604736
1600088076.3418198,16599,3.75
1600088077.2474442,17099,4.44444465637207
1600088078.1575015,17599,3.75
1600088079.0625181,18099,4.285714149475098
1600088079.983532,18599,4.0
1600088080.9066617,19099,3.75
1600088081.8284912,19599,1.6666666269302368
1600088082.7375114,20099,3.75
1600088083.644359,20599,2.0
1600088084.55659,21099,3.3333332538604736
1600088085.4675438,21599,4.0
1600088086.366435,22099,3.75
1600088087.281727,22599,2.0
1600088088.175666,23099,4.285714149475098
1600088089.0699813,23599,4.0
1600088089.9819124,24099,5.0
1600088090.8774083,24599,3.076923131942749
1600088091.7782483,25099,2.0
1600088092.7257588,25599,3.6363637447357178
1600088093.6549814,26099,5.0
1600088094.5647135,26599,2.857142925262451
1600088095.47285,27099,5.0
1600088096.373683,27599,4.285714149475098
1600088097.2684233,28099,4.0
1600088098.1686456,28599,4.285714149475098
1600088099.0773358,29099,2.0
1600088099.9945953,29599,3.75
1600088100.9065785,30099,3.6363637447357178
1600088101.8784974,30599,4.0
1600088102.8604352,31099,4.545454502105713
1600088103.8122978,31599,4.0
1600088104.7264616,32099,3.3333332538604736
1600088105.6405742,32599,3.0
1600088106.551709,33099,4.44444465637207
1600088107.4586856,33599,3.75
1600088108.360754,34099,2.857142925262451
1600088109.270448,34599,2.857142925262451
1600088110.1722481,35099,3.0
1600088111.0838542,35599,3.0
1600088112.0153875,36099,2.222222328186035
1600088112.9305856,36599,4.44444465637207
1600088113.8375676,37099,3.6363637447357178
1600088114.7484868,37599,4.0
1600088115.654334,38099,2.5
1600088116.571486,38599,4.0
1600088117.516722,39099,2.5
1600088118.426801,39599,nan
1600088119.3355496,40099,3.75
1600088120.2483702,40599,2.5
1600088121.152668,41099,3.3333332538604736
1600088122.0675087,41599,3.3333332538604736
