,Step,Value
0,99,0.25
1,599,0.2532142859697342
2,1099,0.2606821431100369
3,1599,0.26807532167893655
4,2099,0.2753945684621472
5,2599,0.2766406228371304
6,3099,0.28054088347410794
7,3599,0.2844021415047157
8,4099,0.2865581200896686
9,4599,0.2894068248585061
10,5099,0.29151275660992104
11,5599,0.29459762928224037
12,6099,0.296651652989418
13,6599,0.30168513657873314
14,7099,0.3066682853321551
15,7599,0.30860160247883356
16,8099,0.3055155864540452
17,8599,0.30746043058950473
18,9099,0.31188582628360967
19,9599,0.3167669681399829
20,10099,0.3235992984585831
21,10599,0.3303633054739973
22,11099,0.3320596724192573
23,11599,0.33873907569506473
24,12099,0.3393516849977187
25,12599,0.3426248350130904
26,13099,0.3491985866629595
27,13599,0.354278029452908
28,14099,0.3582352491583789
29,14599,0.3586528967263998
30,15099,0.3617330346244846
31,15599,0.3621157043378444
32,16099,0.3651612141598148
33,16599,0.3702596020182166
34,17099,0.37369986331119054
35,17599,0.37996286467807866
36,18099,0.38366323603129787
37,18599,0.38482660367098487
38,19099,0.38897833775348434
39,19599,0.39258855437594947
40,20099,0.39723409748876803
41,20599,0.40326175651388035
42,21099,0.4092291389487416
43,21599,0.4151368475592542
44,22099,0.4193188122183128
45,22599,0.423125624215339
46,23099,0.42889436797318564
47,23599,0.4312720911588026
48,24099,0.4369593702472146
49,24599,0.44258977654474246
50,25099,0.44616387889850434
51,25599,0.4417022401095193
52,26099,0.4435352177084241
53,26599,0.44909986553133985
54,27099,0.45335886687602645
55,27599,0.45482527844568477
56,28099,0.45805480357146044
57,28599,0.4620456841923239
58,29099,0.46542522746960996
59,29599,0.4650566895232029
60,30099,0.46440612268757553
61,30599,0.46690491877385587
62,31099,0.4722358695861173
63,31599,0.47551351100946543
64,32099,0.48075837589937076
65,32599,0.47595079214037705
66,33099,0.4811912842189733
67,33599,0.48637937137678355
68,34099,0.49151557766301573
69,34599,0.4866004218863856
70,35099,0.49173441766752174
71,35599,0.4953885021474246
72,36099,0.4987679502606015
73,36599,0.5021136038926467
74,37099,0.5048702457639528
75,37599,0.506488210171662
76,38099,0.5069788838904105
77,38599,0.5099090951707157
78,39099,0.5148100042190086
79,39599,0.5176619042960278
80,40099,0.5224852852530675
81,40599,0.5272604324005368
82,41099,0.5319878280765314
83,41599,0.5316679497957661
84,42099,0.5346846034324597
85,42599,0.5393377573981352
86,43099,0.5439443798241538
87,43599,0.5447549360259122
88,44099,0.5433073867252577
89,44599,0.5478743128580051
90,45099,0.552395569729425
91,45599,0.5568716140321308
92,46099,0.5563028978918095
93,46599,0.5593112975694695
94,47099,0.5637181845937749
95,47599,0.5655810027478372
96,48099,0.5699251927203588
97,48599,0.5727973694497334
98,49099,0.5756408244118142
99,49599,0.574884416167696
100,50099,0.5791355720060191
101,50599,0.5833442162859589
102,51099,0.5858441072577505
103,51599,0.5883189993198242
104,52099,0.5904358094458353
105,52599,0.594531451351377
106,53099,0.5985861368378632
107,53599,0.6006002755886939
108,54099,0.604594272832807
109,54599,0.608548330104479
110,55099,0.6107961799380854
111,55599,0.6132596467952827
112,56099,0.6149048282375624
113,56599,0.6120891133878612
114,57099,0.6159682222539826
115,57599,0.6185585400314428
116,58099,0.6198729546311283
117,58599,0.6211742250848171
118,59099,0.6229624829531782
119,59599,0.6250661912582977
120,60099,0.6288155293457147
121,60599,0.6275273740522576
122,61099,0.6283949576248911
123,61599,0.6321110080486422
124,62099,0.6324565648335045
125,62599,0.6341319993043788
126,63099,0.6349335366244911
127,63599,0.6385842012582462
128,64099,0.6421983592456637
129,64599,0.6457763756532071
130,65099,0.6473186120158844
131,65599,0.6470954258957254
132,66099,0.6463387576065024
133,66599,0.6461253700304374
134,67099,0.6463307831954818
135,67599,0.644867475363527
136,68099,0.6444188008483103
137,68599,0.6459746129590365
138,69099,0.6495148668294461
139,69599,0.6455197181611516
140,70099,0.6490645209795401
141,70599,0.6500738757697448
142,71099,0.6495731372504661
143,71599,0.6516488345345395
144,72099,0.6537037748457722
145,72599,0.6538334039626633
146,73099,0.6535450699230366
147,73599,0.6570096192238063
148,74099,0.6537728564642427
149,74599,0.6552351280188096
150,75099,0.6553494436039703
151,75599,0.6487959491679306
152,76099,0.6473079896762512
153,76599,0.6483349097794888
154,77099,0.650601560681694
155,77599,0.649095545074877
156,78099,0.6526045896241283
157,78599,0.6527452105932358
158,79099,0.6562177584873033
159,79599,0.6529889143351048
160,80099,0.6521733111614879
161,80599,0.6523182449152218
162,81099,0.653795062585279
163,81599,0.6558285406160043
164,82099,0.6572702553290535
165,82599,0.659447552775763
166,83099,0.6599959345611615
167,83599,0.6619674038721279
168,84099,0.6653477298334066
169,84599,0.6674442525350726
170,85099,0.666484095979456
171,85599,0.6655335409893957
172,86099,0.666878205698711
173,86599,0.660209423641724
174,87099,0.6573573294053068
175,87599,0.6582837561112538
176,88099,0.6577009187885599
177,88599,0.6561239096006742
178,89099,0.6583126705046676
179,89599,0.6517295437996209
180,90099,0.6502122483616247
181,90599,0.6537101258780085
182,91099,0.6538396914845772
183,91599,0.6544441518828875
184,92099,0.6578997103640586
185,92599,0.658820713260418
186,93099,0.6588991729931626
187,93599,0.6598101812632309
188,94099,0.6582120794505986
189,94599,0.6616299586560925
190,95099,0.6621565163826877
191,95599,0.6635349513380702
192,96099,0.6648996019438987
193,96599,0.6639648918941939
194,97099,0.6656585761099032
195,97599,0.6690019903488041
196,98099,0.6663119705049207
197,98599,0.6671488507998715
198,99099,0.6679773622918728
199,99599,0.6712975886689541
200,100099,0.6717274700954207
201,100599,0.6750101953944665
202,101099,0.6782600934405218
203,101599,0.6814774925061167
204,102099,0.6818055748942116
205,102599,0.6829875192644788
206,103099,0.6844909772064852
207,103599,0.6876460674344204
208,104099,0.6807696067600761
209,104599,0.6839619106924754
210,105099,0.6854556247202018
211,105599,0.6886010684729998
212,106099,0.6917150577882698
213,106599,0.6936867961655034
214,107099,0.6967499282038484
215,107599,0.69728242892181
216,108099,0.6983096047518013
217,108599,0.7013265087042833
218,109099,0.7043132436172405
219,109599,0.7056034443157193
220,110099,0.7085474098725622
221,110599,0.7114619357738365
222,111099,0.7043473164160982
223,111599,0.7073038432519372
224,112099,0.708564137954069
225,112599,0.7089784965745283
226,113099,0.711888711608783
227,113599,0.7135198244926951
228,114099,0.7163846262477682
229,114599,0.7192207799852905
230,115099,0.7220285721854377
231,115599,0.7228082865827926
232,116099,0.7255802037169647
233,116599,0.7254672589929512
234,117099,0.7239268723727559
235,117599,0.7266876036490283
236,118099,0.729420727612538
237,118599,0.7321265203364126
238,119099,0.7331385882676996
239,119599,0.7338072025042319
240,120099,0.7364691304791896
241,120599,0.7391044391743977
242,121099,0.7417133947826537
243,121599,0.740962927700176
244,122099,0.7402199652885231
245,122599,0.7405955435458704
246,123099,0.7431895881104117
247,123599,0.7440910253639588
248,124099,0.7426501153487378
249,124599,0.7439736141952504
250,125099,0.7451053067098761
251,125599,0.7447971109559334
252,126099,0.7473491398463741
253,126599,0.7482089815825615
254,127099,0.7473935586320847
255,127599,0.7465862899111126
256,128099,0.7451204272504202
257,128599,0.7376692229779159
258,129099,0.7360068167178709
259,129599,0.7386467485506922
260,130099,0.7412602810651853
261,130599,0.7413476782545334
262,131099,0.7422675346066393
263,131599,0.7448448592605729
264,132099,0.7453964107871764
265,132599,0.7462757798139559
266,133099,0.7488130220158163
267,133599,0.7463248917956582
268,134099,0.7488616428777016
269,134599,0.7480396933142733
270,135099,0.7455592963811306
271,135599,0.7481037034173194
272,136099,0.7406226663831461
273,136599,0.7415497728539658
274,137099,0.740800941990775
275,137599,0.7433929325708672
276,138099,0.7459590032451586
277,138599,0.7468327463473583
