1,0.22517,0.044138,0.11374,0.087196,0.15024
1,0.020396,0.031158,0.013852,0.020131,0.034686
1,0.0027391,0.013918,0.043482,0.080423,0.13857
1,0.002468,0.014801,0.23249,0.073126,0.126
1,0.0043229,0.017014,0.076696,0.03265,0.056256
1,0.0046874,0.016593,0.076455,0.036079,0.062165
1,0.0052693,0.016652,0.076184,0.034979,0.060269
1,0.020396,0.031158,0.013852,0.020131,0.034686
1,0.0041468,0.018074,0.030002,0,0
1,0.043418,0.06055,0.14922,0,0
1,0.36911,0.020741,0.030944,0,0
1,0.037295,0.0099789,0.024085,0,0
1,0.005785,0.035413,0.041777,0,0
1,0.013994,0.025489,0.017082,0,0
2,0.069501,0.10148,0.21569,0.064378,0.11092
2,0.063252,0.06272,0.055528,0.066753,0.11502
2,0.047014,0.035847,0.067269,0.05085,0.087615
2,0.064485,0.032345,0.15081,0.058798,0.10131
2,0.036349,0.028324,0.040381,0.048446,0.083473
2,0.056506,0.03149,0.19428,0.021631,0.03727
2,0.070534,0.055989,0.039645,0.04665,0.080378
2,0.049227,0.018471,0.054131,0.20644,0.35569
2,0.028963,0.35046,0.024342,0.011601,0.019988
2,0.12376,0.053836,0.080374,0.12123,0.20888
2,0.021656,0.056434,0.14331,0.015573,0.026833
2,0.018849,0.14704,0.29457,0.022969,0.039575
2,0.10284,0.056378,0.085764,0.054942,0.094666
3,0.051503,0.074258,0.145,0.057655,0.09934
3,0.073044,0.055757,0.088415,0.1177,0.20279
3,0.059962,0.0665,0.059202,0.034235,0.058988
3,0.075686,0.073516,0.089574,0.066704,0.11493
3,0.078382,0.079836,0.10004,0.069629,0.11997
3,0.06542,0.080381,0.11044,0.069116,0.11909
3,0.067435,0.080916,0.055017,0.11757,0.20257
3,0.14957,0.082347,0.11645,0.16924,0.2916
3,0.070283,0.089699,0.10837,0.018165,0.031299
3,0.70015,0.018353,0.0069789,0.022914,0.039481
3,0.26043,0.040816,0.030359,0.01458,0.025121
3,0.37478,0.0206,0.0043292,0.021569,0.037163
3,0.357,0.017891,0.016234,0,0
3,0.018867,0.032889,0.025425,0,0
1,0.22517,0.044138,0.11374,0.087196,0.15024
1,0.020396,0.031158,0.013852,0.020131,0.034686
1,0.0027391,0.013918,0.043482,0.080423,0.13857
1,0.002468,0.014801,0.23249,0.073126,0.126
1,0.0043229,0.017014,0.076696,0.03265,0.056256
1,0.0046874,0.016593,0.076455,0.036079,0.062165
2,0.069501,0.10148,0.21569,0.064378,0.11092
2,0.063252,0.06272,0.055528,0.066753,0.11502
2,0.047014,0.035847,0.067269,0.05085,0.087615
2,0.064485,0.032345,0.15081,0.058798,0.10131
2,0.036349,0.028324,0.040381,0.048446,0.083473
2,0.056506,0.03149,0.19428,0.021631,0.03727
2,0.070534,0.055989,0.039645,0.04665,0.080378
2,0.049227,0.018471,0.054131,0.20644,0.35569
3,0.051503,0.074258,0.145,0.057655,0.09934
3,0.073044,0.055757,0.088415,0.1177,0.20279
3,0.059962,0.0665,0.059202,0.034235,0.058988
3,0.075686,0.073516,0.089574,0.066704,0.11493
3,0.078382,0.079836,0.10004,0.069629,0.11997
3,0.06542,0.080381,0.11044,0.069116,0.11909
3,0.067435,0.080916,0.055017,0.11757,0.20257
3,0.14957,0.082347,0.11645,0.16924,0.2916
3,0.070283,0.089699,0.10837,0.018165,0.031299
