1,26.95762036,1.607969233,1.252986241,1.786317027,2.143119502
1,29.36047451,2.898279286,1.615183165,9.964879001,1.109488242
1,33.30818051,3.380172038,2.683133898,1.899907374,2.235603042
1,28.35253295,2.581811071,0.968769721,2.839018756,10.82716306
1,30.77314341,1.728984278,20.92123205,1.453118426,0.692534031
1,34.84334873,6.179225222,2.688050489,4.013120096,6.05318928
1,25.01728968,1.014485111,2.643702651,6.71328173,0.729537891
1,28.76133375,1.026576164,8.008278719,16.04287276,1.25092737
1,33.63064945,4.94207309,2.709197217,4.121330654,2.64023575
2,5.612838376,1.885654934,2.71875875,5.308716463,2.110883002
2,1.011833262,2.376957026,1.814394269,2.877144397,3.830010718
2,4.917520837,1.987060968,2.203736814,1.961890553,1.134518779
2,1.072999289,2.430436845,2.360758399,2.876402659,2.142013786
2,0.892074983,2.414374022,2.459159663,3.081604647,2.144739537
2,2.22674543,2.009886835,2.469515137,3.393124652,2.1234402
3,0.33963406,0.07868889,0.3998384,1.249136625,2.310353445
3,0.16600726,0.08039133,0.482128,7.572808878,2.381932629
3,0.30939182,0.12376505,0.487124476,2.195828367,0.93478325
3,0.2534088,0.13302235,0.470875895,2.169666686,1.023878196
3,0.14657151,0.14953417,0.472548635,2.161990025,0.992644551
3,1.035136,0.587169,0.89700764,0.398797127,0.579562743
3,0.2,0.103971307,0.453157621,0.752215516,0
3,1.261800535,1.600124953,2.231527894,5.499337003,0
3,0.391952637,11.57757454,0.650576355,0.9705998,0
3,1.32044557,1.631740866,0.436600956,1.053791217,0
